PPvec,blockVec,stimLevelVec,sidVec,chanVec,PPfromAvgVec
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
1.31525926992044e-05,1,3500,"fe7df",5,0
1.85739410823676e-05,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,3500,"fe7df",1,0
NaN,1,3500,"fe7df",2,0
NaN,1,3500,"fe7df",3,0
NaN,1,3500,"fe7df",4,0
NaN,1,3500,"fe7df",5,0
NaN,1,3500,"fe7df",6,0
NaN,1,3500,"fe7df",7,NaN
NaN,1,3500,"fe7df",8,NaN
NaN,1,5000,"fe7df",1,0
NaN,1,5000,"fe7df",2,0
NaN,1,5000,"fe7df",3,0
NaN,1,5000,"fe7df",4,0
NaN,1,5000,"fe7df",5,0
NaN,1,5000,"fe7df",6,1.49245953649149e-05
NaN,1,5000,"fe7df",7,NaN
NaN,1,5000,"fe7df",8,NaN
NaN,1,5000,"fe7df",1,0
NaN,1,5000,"fe7df",2,0
NaN,1,5000,"fe7df",3,0
NaN,1,5000,"fe7df",4,0
1.15500491655809e-05,1,5000,"fe7df",5,0
5.02700370341282e-05,1,5000,"fe7df",6,4.8747034254044e-05
NaN,1,5000,"fe7df",7,NaN
NaN,1,5000,"fe7df",8,NaN
NaN,1,5000,"fe7df",1,0
NaN,1,5000,"fe7df",2,0
NaN,1,5000,"fe7df",3,0
NaN,1,5000,"fe7df",4,0
7.08906523916771e-05,1,5000,"fe7df",5,0
6.69669684878439e-05,1,5000,"fe7df",6,6.6821590681625e-05
NaN,1,5000,"fe7df",7,NaN
NaN,1,5000,"fe7df",8,NaN
NaN,1,5000,"fe7df",1,0
NaN,1,5000,"fe7df",2,0
NaN,1,5000,"fe7df",3,0
NaN,1,5000,"fe7df",4,0
NaN,1,5000,"fe7df",5,0
NaN,1,5000,"fe7df",6,2.26025832274914e-05
NaN,1,5000,"fe7df",7,NaN
NaN,1,5000,"fe7df",8,NaN
NaN,1,5000,"fe7df",1,0
NaN,1,5000,"fe7df",2,0
NaN,1,5000,"fe7df",3,0
NaN,1,5000,"fe7df",4,0
